chunk_id,edition_id,work_id,deep_id,title,author,year,genre_deep,play_type_deep,tcp,n_nodes_in_chunk,len_B_words
37_00012,37,22,31,The Chief Promises of God unto Man (God's Promises),"Bale, John",1547,biblical play,Interlude;Nonprofessional,A02906,64,533
37_00013,37,22,31,The Chief Promises of God unto Man (God's Promises),"Bale, John",1547,biblical play,Interlude;Nonprofessional,A02906,54,505
37_00014,37,22,31,The Chief Promises of God unto Man (God's Promises),"Bale, John",1547,biblical play,Interlude;Nonprofessional,A02906,57,459
37_00015,37,22,31,The Chief Promises of God unto Man (God's Promises),"Bale, John",1547,biblical play,Interlude;Nonprofessional,A02906,55,500
37_00016,37,22,31,The Chief Promises of God unto Man (God's Promises),"Bale, John",1547,biblical play,Interlude;Nonprofessional,A02906,50,491
39_00000,39,23,33,"The Temptation of Our Lord and Saviour, Jesus Christ, by Satan in the Desert","Bale, John",1547,biblical play,Interlude;Nonprofessional,A02658,56,492
39_00001,39,23,33,"The Temptation of Our Lord and Saviour, Jesus Christ, by Satan in the Desert","Bale, John",1547,biblical play,Interlude;Nonprofessional,A02658,54,508
39_00002,39,23,33,"The Temptation of Our Lord and Saviour, Jesus Christ, by Satan in the Desert","Bale, John",1547,biblical play,Interlude;Nonprofessional,A02658,57,520
39_00003,39,23,33,"The Temptation of Our Lord and Saviour, Jesus Christ, by Satan in the Desert","Bale, John",1547,biblical play,Interlude;Nonprofessional,A02658,53,505
39_00004,39,23,33,"The Temptation of Our Lord and Saviour, Jesus Christ, by Satan in the Desert","Bale, John",1547,biblical play,Interlude;Nonprofessional,A02658,50,471
39_00005,39,23,33,"The Temptation of Our Lord and Saviour, Jesus Christ, by Satan in the Desert","Bale, John",1547,biblical play,Interlude;Nonprofessional,A02658,56,523
39_00006,39,23,33,"The Temptation of Our Lord and Saviour, Jesus Christ, by Satan in the Desert","Bale, John",1547,biblical play,Interlude;Nonprofessional,A02658,54,514
39_00007,39,23,33,"The Temptation of Our Lord and Saviour, Jesus Christ, by Satan in the Desert","Bale, John",1547,biblical play,Interlude;Nonprofessional,A02658,53,494
40_00000,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,62,504
40_00001,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,56,509
40_00002,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,57,510
40_00003,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,88,501
40_00004,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,105,521
40_00005,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,93,516
40_00006,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,89,487
40_00007,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,88,487
40_00008,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,83,490
40_00009,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,63,524
40_00010,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,68,505
40_00011,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,56,502
40_00012,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,59,523
40_00013,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,55,504
40_00014,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,60,498
40_00015,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,55,498
40_00016,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,57,499
40_00017,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,54,494
40_00018,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,49,484
40_00019,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,51,494
40_00020,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,53,503
40_00021,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,54,499
40_00022,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,52,479
40_00023,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,54,484
40_00024,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,52,488
40_00025,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,57,500
40_00026,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,60,508
40_00027,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,58,504
40_00028,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,56,486
40_00029,40,24,34,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1548,moral,Interlude;Nonprofessional,A02738,74,514
41_00000,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,73,493
41_00001,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,98,488
41_00002,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,95,518
41_00003,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,97,513
41_00004,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,88,504
41_00005,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,95,498
41_00006,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,77,497
41_00007,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,61,464
41_00008,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,59,472
41_00009,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,53,471
41_00010,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,72,491
41_00011,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,75,487
41_00012,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,55,479
41_00013,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,52,478
41_00014,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,59,479
41_00015,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,54,488
41_00016,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,56,487
41_00017,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,54,489
41_00018,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,50,485
41_00019,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,46,456
41_00020,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,52,490
41_00021,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,54,491
41_00022,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,53,489
41_00023,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,56,501
41_00024,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,56,517
41_00025,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,61,516
41_00026,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,61,509
41_00027,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,58,508
41_00028,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,56,480
41_00029,41,24,35,"The Three Laws of Nature, Moses, and Christ, Corrupted by the Sodomites, Pharisees, and Papists","Bale, John",1562,moral,Interlude;Nonprofessional,A02749,72,497
45_00000,45,27,39,Wealth and Health,Anonymous,1565,moral,Interlude;Nonprofessional,A04052,72,490
45_00001,45,27,39,Wealth and Health,Anonymous,1565,moral,Interlude;Nonprofessional,A04052,76,542
45_00002,45,27,39,Wealth and Health,Anonymous,1565,moral,Interlude;Nonprofessional,A04052,72,538
45_00003,45,27,39,Wealth and Health,Anonymous,1565,moral,Interlude;Nonprofessional,A04052,76,546
45_00004,45,27,39,Wealth and Health,Anonymous,1565,moral,Interlude;Nonprofessional,A04052,70,516
45_00005,45,27,39,Wealth and Health,Anonymous,1565,moral,Interlude;Nonprofessional,A04052,55,469
45_00006,45,27,39,Wealth and Health,Anonymous,1565,moral,Interlude;Nonprofessional,A04052,70,480
45_00007,45,27,39,Wealth and Health,Anonymous,1565,moral,Interlude;Nonprofessional,A04052,60,494
45_00008,45,27,39,Wealth and Health,Anonymous,1565,moral,Interlude;Nonprofessional,A04052,53,506
45_00009,45,27,39,Wealth and Health,Anonymous,1565,moral,Interlude;Nonprofessional,A04052,72,502
45_00010,45,27,39,Wealth and Health,Anonymous,1565,moral,Interlude;Nonprofessional,A04052,63,500
45_00011,45,27,39,Wealth and Health,Anonymous,1565,moral,Interlude;Nonprofessional,A04052,47,498
45_00012,45,27,39,Wealth and Health,Anonymous,1565,moral,Interlude;Nonprofessional,A04052,56,505
45_00013,45,27,39,Wealth and Health,Anonymous,1565,moral,Interlude;Nonprofessional,A04052,54,524
45_00014,45,27,39,Wealth and Health,Anonymous,1565,moral,Interlude;Nonprofessional,A04052,55,520
49_00000,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,53,537
49_00001,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,57,527
49_00002,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,65,524
49_00003,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,68,558
49_00004,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,70,544
49_00005,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,51,514
49_00006,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,52,516
49_00007,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,45,516
49_00008,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,43,477
49_00009,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,46,477
49_00010,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,63,516
49_00011,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,46,485
49_00012,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,43,487
49_00013,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,42,483
49_00014,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,48,538
49_00015,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,48,539
49_00016,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,43,477
49_00017,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,52,519
49_00018,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,57,522
49_00019,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,45,497
49_00020,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,56,539
49_00021,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,46,517
49_00022,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,43,490
49_00023,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,53,514
49_00024,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,59,509
49_00025,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,46,510
49_00026,49,28,5015.06,Troas (Seneca's Sixth Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1581,tragedy,Translation;Nonprofessional;Closet/Unacted,A11909,45,507
50_00000,50,29,43,Thyestes (Seneca's Second Tragedy),"Heywood, JasperSeneca, Lucius Annaeus",1560,tragedy,Translation;Nonprofessional;Closet/Unacted,A11914,51,555
